ECO_CODE,ECOREGION,PROV_CODE,PROVINCE,RLM_CODE,REALM,ALT_CODE,ECO_CODE_X,Lat_Zone,ECOREG
25059.00000000000,Southern California Bight,11.00000000000,Warm Temperate Northeast Pacific,3.00000000000,Temperate Northern Pacific,58.00000000000,59.00000000000,Temperate,25059
20066.00000000000,Southern Caribbean,12.00000000000,Tropical Northwestern Atlantic,4.00000000000,Tropical Atlantic,71.00000000000,66.00000000000,Tropical,20066
20113.00000000000,Southern China,25.00000000000,South China Sea,6.00000000000,Central Indo-Pacific,118.00000000000,113.00000000000,Tropical,20113
20038.00000000000,Southern Grand Banks - South Newfoundland,5.00000000000,Cold Temperate Northwest Atlantic,2.00000000000,Temperate Northern Atlantic,25.00000000000,38.00000000000,Temperate,20038
20069.00000000000,Southern Gulf of Mexico,12.00000000000,Tropical Northwestern Atlantic,4.00000000000,Tropical Atlantic,72.00000000000,69.00000000000,Tropical,20069
20200.00000000000,South New Zealand,54.00000000000,Southern New Zealand,11.00000000000,Temperate Australasia,208.00000000000,200.00000000000,Temperate,20200
20088.00000000000,Southern Red Sea,18.00000000000,Red Sea and Gulf of Aden,5.00000000000,Western Indo-Pacific,98.00000000000,88.00000000000,Tropical,20088
20116.00000000000,Southern Vietnam,26.00000000000,Sunda Shelf,6.00000000000,Central Indo-Pacific,114.00000000000,116.00000000000,Tropical,20116
20067.00000000000,Southwestern Caribbean,12.00000000000,Tropical Northwestern Atlantic,4.00000000000,Tropical Atlantic,73.00000000000,67.00000000000,Tropical,20067
20078.00000000000,St. Helena and Ascension Islands,15.00000000000,St. Helena and Ascension Islands,4.00000000000,Tropical Atlantic,82.00000000000,78.00000000000,Tropical,20078
20128.00000000000,Sulawesi Sea/Makassar Strait,30.00000000000,Western Coral Triangle,6.00000000000,Central Indo-Pacific,127.00000000000,128.00000000000,Tropical,20128
20095.00000000000,East African Coral Coast,20.00000000000,Western Indian Ocean,5.00000000000,Western Indo-Pacific,88.00000000000,95.00000000000,Tropical,20095
20094.00000000000,Northern Monsoon Current Coast,20.00000000000,Western Indian Ocean,5.00000000000,Western Indo-Pacific,89.00000000000,94.00000000000,Tropical,20094
20101.00000000000,Bight of Sofala/Swamp Coast,20.00000000000,Western Indian Ocean,5.00000000000,Western Indo-Pacific,90.00000000000,101.00000000000,Tropical,20101
20197.00000000000,Three Kings-North Cape,53.00000000000,Northern New Zealand,11.00000000000,Temperate Australasia,204.00000000000,197.00000000000,Temperate,20197
20146.00000000000,Tonga Islands,35.00000000000,Tropical Southwestern Pacific,6.00000000000,Central Indo-Pacific,146.00000000000,146.00000000000,Tropical,20146
20077.00000000000,Trindade and Martin Vaz Islands,14.00000000000,Tropical Southwestern Atlantic,4.00000000000,Tropical Atlantic,63.00000000000,77.00000000000,Tropical,20077
20189.00000000000,Tristan Gough,49.00000000000,Tristan Gough,9.00000000000,Temperate South America,185.00000000000,189.00000000000,Temperate,20189
20162.00000000000,Marquesas,41.00000000000,Marquesas,7.00000000000,Eastern Indo-Pacific,157.00000000000,162.00000000000,Tropical,20162
20202.00000000000,Tweed-Moreton,55.00000000000,East Central Australian Shelf,11.00000000000,Temperate Australasia,201.00000000000,202.00000000000,Temperate,20202
20183.00000000000,Uruguay-Buenos Aires Shelf,47.00000000000,Warm Temperate Southwestern Atlantic,9.00000000000,Temperate South America,184.00000000000,183.00000000000,Temperate,20183
20148.00000000000,Vanuatu,35.00000000000,Tropical Southwestern Pacific,6.00000000000,Central Indo-Pacific,147.00000000000,148.00000000000,Tropical,20148
20041.00000000000,Virginian,5.00000000000,Cold Temperate Northwest Atlantic,2.00000000000,Temperate Northern Atlantic,26.00000000000,41.00000000000,Temperate,20041
20125.00000000000,West Caroline Islands,29.00000000000,Tropical Northwestern Pacific,6.00000000000,Central Indo-Pacific,142.00000000000,125.00000000000,Tropical,20125
20227.00000000000,Weddell Sea,61.00000000000,Continental High Antarctic,12.00000000000,Southern Ocean,214.00000000000,227.00000000000,Polar,20227
20004.00000000000,West Greenland Shelf,1.00000000000,Arctic,1.00000000000,Arctic,9.00000000000,4.00000000000,Polar,20004
20100.00000000000,Western and Northern Madagascar,20.00000000000,Western Indian Ocean,5.00000000000,Western Indo-Pacific,91.00000000000,100.00000000000,Tropical,20100
